2024-09-14 13:31:08,065 INFO    StreamThr :87868 [internal.py:wandb_internal():85] W&B internal server running at pid: 87868, started at: 2024-09-14 13:31:08.063609
2024-09-14 13:31:08,883 DEBUG   HandlerThread:87868 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-121-generic-x86_64-with-glibc2.35', 'python': '3.9.0', 'heartbeatAt': '2024-09-14T13:31:08.846895', 'startedAt': '2024-09-14T13:31:08.045920', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/dqn.py', 'codePathLocal': 'dqn.py', 'codePath': 'purejaxrl/dqn.py', 'git': {'remote': 'https://github.com/eleninisioti/SAPIENS_jax.git', 'commit': 'a51e4d9c55267e5a1a2975704abd1692894fab5c'}, 'email': 'elennisioti@gmail.com', 'root': '/home/eleni/workspace/flowers/SAPIENS_jax', 'host': 'vaporwave', 'username': 'eleni', 'executable': '/home/eleni/anaconda3/envs/jax_sapiens/bin/python3.9', 'cpu_count': 16, 'cpu_count_logical': 31, 'cpu_freq': {'current': 2020.915806451613, 'min': 1500.0, 'max': 3000.0}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1477.5, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3694.726, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1847.188, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 2200.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1477.897, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3694.752, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 2200.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}], 'disk': {'/': {'total': 1758.3281936645508, 'used': 966.1104469299316}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 377.39994049072266}}
2024-09-14 13:31:08,883 INFO    HandlerThread:87868 [system_monitor.py:probe():224] Finished collecting system info
2024-09-14 13:31:08,883 INFO    HandlerThread:87868 [system_monitor.py:probe():227] Publishing system info
2024-09-14 13:31:08,883 DEBUG   HandlerThread:87868 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-14 13:31:09,637 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/conda-environment.yaml
2024-09-14 13:31:09,905 DEBUG   HandlerThread:87868 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-14 13:31:09,936 INFO    HandlerThread:87868 [system_monitor.py:probe():229] Finished publishing system info
2024-09-14 13:31:09,945 DEBUG   SenderThread:87868 [sender.py:send():379] send: files
2024-09-14 13:31:09,946 INFO    SenderThread:87868 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-09-14 13:31:10,198 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: python_packages
2024-09-14 13:31:10,198 DEBUG   SenderThread:87868 [sender.py:send_request():406] send_request: python_packages
2024-09-14 13:31:10,199 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: stop_status
2024-09-14 13:31:10,200 DEBUG   SenderThread:87868 [sender.py:send_request():406] send_request: stop_status
2024-09-14 13:31:10,205 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:10,450 DEBUG   SenderThread:87868 [sender.py:send():379] send: telemetry
2024-09-14 13:31:10,629 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/conda-environment.yaml
2024-09-14 13:31:10,629 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/output.log
2024-09-14 13:31:10,630 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/wandb-metadata.json
2024-09-14 13:31:10,630 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/requirements.txt
2024-09-14 13:31:10,645 INFO    wandb-upload_0:87868 [upload_job.py:push():130] Uploaded file /tmp/tmp0l_79fd0wandb/p1l6l4p8-wandb-metadata.json
2024-09-14 13:31:11,200 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:12,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:12,630 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/output.log
2024-09-14 13:31:13,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:13,454 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:14,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:15,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:16,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:17,201 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:18,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:19,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:19,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:20,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:21,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:22,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:23,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:24,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:25,199 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: stop_status
2024-09-14 13:31:25,200 DEBUG   SenderThread:87868 [sender.py:send_request():406] send_request: stop_status
2024-09-14 13:31:25,240 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:25,442 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:26,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:27,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:28,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:29,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:30,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:31,202 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:31,203 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:32,204 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-14 13:31:34,646 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/output.log
2024-09-14 13:31:36,746 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:41,752 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:42,651 INFO    Thread-16 :87868 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eleni/workspace/flowers/SAPIENS_jax/purejaxrl/wandb/run-20240914_133108-uekne4a7/files/config.yaml
2024-09-14 13:31:46,933 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:51,934 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:31:56,936 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:01,936 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:06,937 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:08,787 DEBUG   SystemMonitor:87868 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-14 13:32:08,791 DEBUG   SenderThread:87868 [sender.py:send():379] send: stats
2024-09-14 13:32:12,793 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:17,794 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:22,795 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:27,796 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:32,797 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:37,798 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:38,794 DEBUG   SenderThread:87868 [sender.py:send():379] send: stats
2024-09-14 13:32:43,795 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:48,796 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:53,797 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:32:58,798 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:03,799 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:08,798 DEBUG   SenderThread:87868 [sender.py:send():379] send: stats
2024-09-14 13:33:09,800 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:14,801 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:19,802 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:24,803 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:29,804 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:34,805 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:38,801 DEBUG   SenderThread:87868 [sender.py:send():379] send: stats
2024-09-14 13:33:40,803 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:45,804 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:50,805 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:33:55,806 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:34:00,808 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
2024-09-14 13:34:05,809 DEBUG   HandlerThread:87868 [handler.py:handle_request():158] handle_request: status_report
